Importance	Ngram	Frequency in Sex Columns	Frequency in Non Sex Columns
55026	i’s	0.0	0.0
55027	j)-	0.0	0.0
55028	j26	0.0	0.0
55029	j24	0.0	0.00019362958660083262
55030	j23	0.0	0.00019362958660083262
55031	j22	0.0	0.00019362958660083262
55032	j21	0.0	0.00019362958660083262
55033	j20	0.0	0.00019362958660083262
55034	j2-	0.0	9.681479330041631e-05
55035	j2)	0.0	0.0
55036	j1r	0.0	0.0
55037	j1p	0.0	0.0
55038	j1c	0.0	0.0
55039	j1a	0.0	9.681479330041631e-05
55040	j1_	0.0	0.0002904443799012489
55041	j1]	0.0	0.0
55042	j19	0.0	0.00019362958660083262
55043	j18	0.0	0.00019362958660083262
55044	j17	0.0	0.00019362958660083262
55045	j16	0.0	0.00019362958660083262
55046	j15	0.0	0.0002904443799012489
55047	j14	0.0	0.0002904443799012489
55048	j13	0.0	0.0002904443799012489
55049	j12	0.0	0.0002904443799012489
55050	j11	0.0	0.0004840739665020815
55051	j10	0.0	0.00038725917320166524
55052	j25	0.0	0.0
55053	j27	0.0	0.0
55054	j1)	0.0	0.0
55055	j28	0.0	0.0
55056	j36	0.0	9.681479330041631e-05
55057	j35	0.0	0.0
55058	j34	0.0	9.681479330041631e-05
55059	j33	0.0	0.0
55060	j32	0.0	0.0
55061	j31	0.0	0.0
55062	j30	0.0	0.0
55063	j3-	0.0	0.0
55064	j3)	0.0	0.0
55065	j2s	0.0	9.681479330041631e-05
55066	j2m	0.0	9.681479330041631e-05
55067	j2j	0.0	0.0
55068	j2h	0.0	0.0
55069	j2g	0.0	0.0
55070	j2f	0.0	0.0
55071	j2e	0.0	0.0
55072	j2d	0.0	0.0
55073	j2c	0.0	0.0
55074	j2b	0.0	9.681479330041631e-05
55075	j2a	0.0	0.0
55076	j2_	0.0	0.0004840739665020815
55077	j2]	0.0	0.0
55078	j29	0.0	9.681479330041631e-05
55079	j1-	0.0	0.0002904443799012489
55080	j0h	0.0	0.0
55081	j)_	0.0	9.681479330041631e-05
55082	j-m	0.0	0.0
55083	j-j	0.0	9.681479330041631e-05
55084	j-i	0.0	0.0
55085	j-h	0.0	9.681479330041631e-05
55086	j-g	0.0	0.0
55087	j-f	0.0	0.0
55088	j-e	0.0	0.0
55089	j-d	0.0	0.0
55090	j-c	0.0	0.0
55091	j-b	0.0	9.681479330041631e-05
55092	j-a	0.0	9.681479330041631e-05
55093	j-9	0.0	0.0
55094	j-8	0.0	0.0
55095	j-7	0.0	9.681479330041631e-05
55096	j-6	0.0	0.0
55097	j-5	0.0	9.681479330041631e-05
55098	j-4	0.0	0.00019362958660083262
55099	j-3	0.0	9.681479330041631e-05
55100	j-2	0.0	9.681479330041631e-05
55101	j-1	0.0	0.00019362958660083262
55102	j-0	0.0	0.0
55103	j-/	0.0	0.0
55104	j-(	0.0	0.0
55105	j+c	0.0	9.681479330041631e-05
55106	j-l	0.0	9.681479330041631e-05
55107	j-n	0.0	0.0
55108	j0_	0.0	0.0
55109	j-o	0.0	9.681479330041631e-05
55110	j09	0.0	9.681479330041631e-05
55111	j08	0.0	9.681479330041631e-05
55112	j07	0.0	9.681479330041631e-05
55113	j06	0.0	9.681479330041631e-05
55114	j05	0.0	9.681479330041631e-05
55115	j04	0.0	0.00019362958660083262
55116	j02	0.0	0.00019362958660083262
55117	j01	0.0	0.0002904443799012489
55118	j00	0.0	0.0
55119	j0-	0.0	0.0
55120	j/t	0.0	0.0
55121	j/m	0.0	9.681479330041631e-05
55122	j/c	0.0	0.0
55123	j/b	0.0	0.0
55124	j/6	0.0	0.0
55125	j-y	0.0	0.0
55126	j-x	0.0	0.0
55127	j-v	0.0	0.0
55128	j-u	0.0	0.0
55129	j-t	0.0	0.0
55130	j-s	0.0	0.0
55131	j-r	0.0	0.0
55132	j-p	0.0	0.0
55133	ivg	0.0	0.0
55134	ivd	0.0	0.0
55135	j38	0.0	0.0
55136	ir+	0.0	0.0002904443799012489
55137	ir;	0.0	0.0
55138	ir9	0.0	0.0002904443799012489
55139	ir8	0.0	0.00019362958660083262
55140	ir7	0.0	0.00019362958660083262
55141	ir6	0.0	0.00019362958660083262
55142	ir5	0.0	0.00019362958660083262
55143	ir4	0.0	0.00019362958660083262
55144	ir3	0.0	0.0005808887598024978
55145	ir1	0.0	0.0007745183464033305
55146	ir0	0.0	0.0
55147	ir/	0.0	0.0
55148	ir)	0.0	9.681479330041631e-05
55149	ivc	0.0	0.0
55150	ir#	0.0	0.0
55151	iqu	0.0	0.0007745183464033305
55152	iqt	0.0	0.0
55153	iqs	0.0	0.0
55154	iqr	0.0	0.0
55155	iqq	0.0	0.0
55156	iqo	0.0	0.0002904443799012489
55157	iqk	0.0	0.0
55158	iqg	0.0	0.0
55159	iqd	0.0	0.0
55160	iqc	0.0	0.0
55161	ir]	0.0	0.0
55162	irb	0.0	0.00019362958660083262
55163	irc	0.0	0.00261399941911124
55164	ird	0.0	9.681479330041631e-05
55165	is0	0.0	0.0
55166	is/	0.0	9.681479330041631e-05
55167	is-	0.0	0.00019362958660083262
55168	is+	0.0	0.0
55169	is)	0.0	0.00038725917320166524
55170	is(	0.0	0.0
55171	is&	0.0	0.0
55172	irz	0.0	0.0
55173	iry	0.0	0.0
55174	irw	0.0	0.0023235550392099913
55175	irv	0.0	9.681479330041631e-05
55176	irt	0.0	0.0007745183464033305
55177	irr	0.0	0.0010649627263045794
55178	irq	0.0	9.681479330041631e-05
55179	irp	0.0	9.681479330041631e-05
55180	irm	0.0	0.0
55181	irl	0.0	0.0
55182	irk	0.0	0.0
55183	iri	0.0	0.0005808887598024978
55184	irh	0.0	0.0
55185	irg	0.0	0.00019362958660083262
55186	irf	0.0	0.0010649627263045794
55187	ire	0.0	0.002226740245909575
55188	iqa	0.0	0.0
55189	iq_	0.0	0.0
55190	iq2	0.0	0.0
55191	ip4	0.0	0.00019362958660083262
55192	ip2	0.0	9.681479330041631e-05
55193	ip1	0.0	0.0005808887598024978
55194	ip0	0.0	0.0
55195	ip/	0.0	0.0
55196	ip+	0.0	9.681479330041631e-05
55197	ip)	0.0	0.00019362958660083262
55198	ip(	0.0	0.0
55199	ioz	0.0	9.681479330041631e-05
55200	ioy	0.0	0.0
55201	iox	0.0	9.681479330041631e-05
55202	iow	0.0	9.681479330041631e-05
55203	iov	0.0	9.681479330041631e-05
55204	iou	0.0	0.0007745183464033305
55205	iot	0.0	0.0010649627263045794
55206	ior	0.00392156862745098	0.00261399941911124
55207	ioq	0.0	0.0
55208	ioo	0.0	0.0
55209	iok	0.0	0.0
55210	ioi	0.0	0.0004840739665020815
55211	ioh	0.0	0.0
55212	iog	0.0	0.0004840739665020815
55213	iof	0.0	0.0002904443799012489
55214	ioe	0.0	0.0
55215	ip3	0.0	0.0
55216	ip5	0.0	0.0
55217	iq1	0.0	0.0
55218	ip6	0.0	0.0
55219	ipz	0.0	0.0002904443799012489
55220	ipy	0.0	0.0
55221	ipx	0.0	0.0
55222	ipw	0.0	0.0
55223	ipv	0.0	0.0
55224	ipu	0.0	0.00019362958660083262
55225	ipr	0.0	0.0005808887598024978
55226	ipp	0.0	0.0002904443799012489
55227	ipo	0.0	0.008713331397037467
55228	ipn	0.0	0.0
55229	ipm	0.0	0.0
55230	ipk	0.0	0.0002904443799012489
55231	ipj	0.0	0.0
55232	ipg	0.0	0.0007745183464033305
55233	ipe	0.0	9.681479330041631e-05
55234	ipd	0.0	9.681479330041631e-05
55235	ipc	0.0	0.00019362958660083262
55236	ipb	0.0	0.0
55237	ip]	0.0	0.0
55238	ip:	0.0	0.0
55239	ip9	0.0	0.0
55240	ip8	0.0	0.0
55241	ip7	0.0	0.0
55242	is1	0.0	0.00019362958660083262
55243	is2	0.0	0.00038725917320166524
55244	is3	0.0	0.0005808887598024978
55245	iuj	0.0	0.0
55246	iug	0.0	0.0
55247	iuf	0.0	0.0
55248	iue	0.0	0.0
55249	iud	0.0	0.0
55250	iuc	0.0	0.0
55251	iub	0.0	0.0002904443799012489
55252	iua	0.0	0.0
55253	iu_	0.0	0.00019362958660083262
55254	iu3	0.0	0.0
55255	iu2	0.0	9.681479330041631e-05
55256	iu1	0.0	0.0
55257	iu0	0.0	0.0
55258	iu/	0.0	9.681479330041631e-05
55259	iu-	0.0	0.0
55260	iu'	0.0	0.0
55261	itz	0.0	0.0002904443799012489
55262	itx	0.0	0.00038725917320166524
55263	itw	0.0	0.0
55264	itv	0.0	0.00019362958660083262
55265	itu	0.0	0.0032917029722141543
55266	its	0.0	9.681479330041631e-05
55267	itr	0.0	0.0025171846258108237
55268	itq	0.0	0.0
55269	iuh	0.0	0.0
55270	iul	0.0	0.0
55271	itn	0.0	9.681479330041631e-05
55272	iun	0.0	0.0
55273	ivb	0.0	9.681479330041631e-05
55274	iva	0.0	0.005712072804724562
55275	iv]	0.0	0.0
55276	iv;	0.0	0.0
55277	iv:	0.0	0.0
55278	iv8	0.0	0.0
55279	iv7	0.0	9.681479330041631e-05
55280	iv5	0.0	0.0
55281	iv3	0.0	0.00038725917320166524
55282	iv2	0.0	0.0004840739665020815
55283	iv1	0.0	0.0002904443799012489
55284	iv0	0.0	9.681479330041631e-05
55285	iv/	0.0	0.0
55286	iv-	0.0	0.0011617775196049957
55287	iv+	0.0	0.0
55288	iv)	0.0	0.00019362958660083262
55289	iv"	0.0	0.0
55290	iuz	0.0	0.0
55291	iuw	0.0	0.0
55292	iut	0.0	0.0
55293	ius	0.0	9.681479330041631e-05
55294	iur	0.0	0.0
55295	iup	0.0	0.0
55296	itp	0.0	9.681479330041631e-05
55297	itm	0.0	0.0
55298	is4	0.0	0.0002904443799012489
55299	isz	0.0	0.0
55300	isx	0.0	0.0
55301	isv	0.0	0.0
55302	isu	0.0	0.00038725917320166524
55303	isr	0.0	0.0004840739665020815
55304	isq	0.0	0.0
55305	isp	0.0	0.00445348049181915
55306	isn	0.0	0.00038725917320166524
55307	ism	0.0	0.0008713331397037467
55308	isk	0.0	0.00038725917320166524
55309	isg	0.0	9.681479330041631e-05
55310	isf	0.0	0.0
55311	isd	0.0	9.681479330041631e-05
55312	isc	0.0	0.0016458514861070772
55313	isb	0.0	9.681479330041631e-05
55314	isa	0.0	0.0
55315	is]	0.0	0.0
55316	is@	0.0	0.0
55317	is;	0.0	0.0
55318	is9	0.0	0.0
55319	is8	0.0	0.0
55320	is7	0.0	0.0
55321	is6	0.0	0.0
55322	is5	0.0	0.0
55323	isy	0.0	0.00019362958660083262
55324	is”	0.0	0.0
55325	itk	0.0	0.0
55326	is，	0.0	0.0
55327	itg	0.0	0.00038725917320166524
55328	itf	0.0	9.681479330041631e-05
55329	itd	0.0	0.00038725917320166524
55330	itc	0.0	0.0005808887598024978
55331	itb	0.0	0.0
55332	it_	0.0	0.003194888178913738
55333	it?	0.0	0.0
55334	it;	0.0	0.0
55335	it:	0.0	0.0
55336	it9	0.0	0.0
55337	it8	0.0	0.00019362958660083262
55338	it7	0.0	0.0
55339	it6	0.0	0.0
55340	it5	0.0	9.681479330041631e-05
55341	it4	0.0	0.0
55342	it3	0.0	0.00038725917320166524
55343	it2	0.0	0.0002904443799012489
55344	it1	0.0	0.00019362958660083262
55345	it0	0.0	0.0
55346	it/	0.0	0.0
55347	it-	0.0	0.0
55348	it)	0.0	0.0
55349	it&	0.0	0.0
55350	j37	0.0	0.0
55351	j39	0.0	0.00038725917320166524
55352	jn1	0.0	0.0
55353	jgb	0.0	0.0
55354	jh0	0.0	0.0
55355	jgy	0.0	0.0
55356	jgw	0.0	0.0
55357	jgt	0.0	0.0
55358	jgr	0.0	0.0
55359	jgp	0.0	0.0
55360	jgl	0.0	0.0
55361	jgj	0.0	0.0
55362	jgh	0.0	0.0
55363	jgg	0.0	0.0
55364	jgd	0.0	0.0
55365	jg_	0.0	0.0002904443799012489
55366	jd1	0.0	0.0
55367	jg6	0.0	0.0
55368	jg3	0.0	0.0
55369	jg2	0.0	9.681479330041631e-05
55370	jg1	0.0	9.681479330041631e-05
55371	jg0	0.0	0.0
55372	jg-	0.0	0.0
55373	jfy	0.0	0.0
55374	jfs	0.0	0.0
55375	jfr	0.0	0.0
55376	jfl	0.0	9.681479330041631e-05
55377	jfk	0.0	9.681479330041631e-05
55378	jh1	0.0	0.0
55379	jh2	0.0	0.0
55380	jh3	0.0	0.0
55381	jh4	0.0	0.0
55382	ji-	0.0	0.0002904443799012489
55383	ji+	0.0	0.0
55384	jhy	0.0	9.681479330041631e-05
55385	jhv	0.0	0.0
55386	jhu	0.0	0.0002904443799012489
55387	jht	0.0	0.0002904443799012489
55388	jhs	0.0	0.0
55389	jhr	0.0	0.0
55390	jho	0.0	0.0002904443799012489
55391	jhk	0.0	0.0
55392	jhi	0.0	0.0
55393	jhh	0.0	9.681479330041631e-05
55394	jhf	0.0	0.0
55395	jhe	0.0	9.681479330041631e-05
55396	jhd	0.0	0.0
55397	jhc	0.0	0.0
55398	jha	0.0	0.0
55399	jh_	0.0	0.00019362958660083262
55400	jh:	0.0	0.0
55401	jh9	0.0	0.0
55402	jh7	0.0	0.0
55403	jh6	0.0	0.0
55404	jh5	0.0	0.0
55405	jfi	0.0	0.0
55406	jfh	0.0	0.00019362958660083262
55407	jff	0.0	0.0
55408	jee	0.0	0.0
55409	jea	0.0	0.0
55410	je_	0.0	0.0002904443799012489
55411	je2	0.0	0.0
55412	jdt	0.0	0.0
55413	jds	0.0	0.0
55414	jdr	0.0	0.0
55415	jdp	0.0	0.0
55416	jdm	0.0	9.681479330041631e-05
55417	jdk	0.0	0.0
55418	jdi	0.0	0.0
55419	jdh	0.0	0.0
55420	jdd	0.0	0.0
55421	jdc	0.0	0.0
55422	jda	0.0	0.0
55423	jd_	0.0	0.0
55424	jd:	0.0	0.0
55425	jd9	0.0	0.0
55426	jd8	0.0	0.0
55427	jd7	0.0	0.0
55428	jd6	0.0	0.0
55429	jd5	0.0	0.0
55430	jd4	0.0	0.0
55431	jd3	0.0	0.0
55432	jed	0.0	0.0
55433	jef	0.0	0.0
55434	jfa	0.0	0.0
55435	jeg	0.0	0.00038725917320166524
55436	jf_	0.0	9.681479330041631e-05
55437	jf:	0.0	0.0
55438	jf4	0.0	0.0
55439	jf3	0.0	0.0
55440	jf2	0.0	0.0
55441	jf1	0.0	0.0
55442	jf-	0.0	0.0
55443	jey	0.0	0.0
55444	jew	0.0	0.0
55445	jev	0.0	0.0
55446	jeu	0.0	0.0
55447	jet	0.0	9.681479330041631e-05
55448	jes	0.0	0.0
55449	jer	0.0	0.0
55450	jep	0.0	0.0
55451	jeo	0.0	0.0
55452	jen	0.0	0.0
55453	jem	0.0	0.0
55454	jel	0.0	0.0
55455	jek	0.0	0.0005808887598024978
55456	jej	0.0	0.0005808887598024978
55457	jei	0.0	9.681479330041631e-05
55458	jeh	0.0	0.0
55459	ji/	0.0	0.0
55460	ji0	0.0	0.0
55461	ji1	0.0	0.0
55462	jm4	0.0	0.0
55463	jm2	0.0	9.681479330041631e-05
55464	jm1	0.0	0.00019362958660083262
55465	jm0	0.0	9.681479330041631e-05
55466	jm-	0.0	0.0
55467	jly	0.0	0.0
55468	jlx	0.0	0.0
55469	jlw	0.0	0.0
55470	jlu	0.0	0.0
55471	jlr	0.0	0.0
55472	jlp	0.0	0.0
55473	jlm	0.0	0.0
55474	jle	0.0	0.0
55475	jlc	0.0	0.0
55476	jlb	0.0	0.0
55477	jla	0.0	0.0
55478	jl_	0.0	9.681479330041631e-05
55479	jl:	0.0	0.0
55480	jl9	0.0	9.681479330041631e-05
55481	jl3	0.0	0.0
55482	jl1	0.0	9.681479330041631e-05
55483	jl0	0.0	0.0
55484	jl-	0.0	0.00019362958660083262
55485	jky	0.0	0.0
55486	jm3	0.0	0.0
55487	jm5	0.0	0.0
55488	jkr	0.0	0.0
55489	jm6	0.0	0.0
55490	jn0	0.0	0.0
55491	jn-	0.0	0.0
55492	jmu	0.0	0.0
55493	jmt	0.0	0.0
55494	jms	0.0	9.681479330041631e-05
55495	jmq	0.0	0.0
55496	jmp	0.0	0.0
55497	jmo	0.0	0.0
55498	jmn	0.0	0.0
55499	jmm	0.0	0.0
55500	jml	0.0	0.0
55501	jmk	0.0	0.0
55502	jmj	0.0	0.0
55503	jme	0.0	0.0
55504	jmd	0.0	0.0
55505	jmc	0.0	0.0
55506	jmb	0.0	0.0
55507	jma	0.0	0.0002904443799012489
55508	jm_	0.0	9.681479330041631e-05
55509	jm:	0.0	0.0
55510	jm9	0.0	0.0
55511	jm8	0.0	0.0
55512	jm7	0.0	0.0
55513	jkt	0.0	0.0
55514	jkp	0.0	0.00019362958660083262
55515	ji2	0.0	0.0
55516	jj6	0.0	0.0
55517	jj-	0.0	0.0
55518	jiz	0.0	0.0
55519	jiy	0.0	0.0
55520	jiu	0.0	0.0
55521	jit	0.0	0.0
55522	jis	0.0	0.0
55523	jir	0.0	0.0
55524	jip	0.0	0.0
55525	jio	0.0	0.0
55526	jin	0.0	9.681479330041631e-05
55527	jim	0.0	9.681479330041631e-05
55528	jil	0.0	0.0
55529	jij	0.0	0.0
55530	jii	0.0	0.0
55531	jif	0.0	0.0
55532	jie	0.0	0.0
55533	jid	0.0	0.0
55534	jic	0.0	0.0
55535	jia	0.0	0.0004840739665020815
55536	ji_	0.0	0.0005808887598024978
55537	ji:	0.0	0.0
55538	ji4	0.0	0.0
55539	ji3	0.0	0.0
55540	jj0	0.0	0.0
55541	jj:	0.0	0.0
55542	jkm	0.0	9.681479330041631e-05
55543	jj_	0.0	9.681479330041631e-05
55544	jkj	0.0	0.0
55545	jkh	0.0	0.0
55546	jkc	0.0	0.0
55547	jkb	0.0	0.0
55548	jka	0.0	0.0
55549	jk_	0.0	9.681479330041631e-05
55550	jk:	0.0	0.0
55551	jk8	0.0	0.0
55552	jk7	0.0	0.0
55553	jk5	0.0	0.0
55554	jk2	0.0	9.681479330041631e-05
55555	jk1	0.0	9.681479330041631e-05
55556	jk0	0.0	0.0
55557	jk-	0.0	0.0
55558	jjx	0.0	0.0
55559	jjt	0.0	0.0
55560	jjr	0.0	0.0
55561	jjn	0.0	9.681479330041631e-05
55562	jjl	0.0	0.0
55563	jjh	0.0	0.0
55564	jje	0.0	0.0
55565	jjd	0.0	0.0
55566	jja	0.0	0.0
55567	jd2	0.0	0.0
55568	jd0	0.0	0.0
55569	j3]	0.0	0.0
55570	j81	0.0	0.0
55571	j8d	0.0	0.0
55572	j8a	0.0	0.0
55573	j8_	0.0	0.00019362958660083262
55574	j8]	0.0	0.0
55575	j89	0.0	0.0
55576	j88	0.0	0.0
55577	j87	0.0	0.0
55578	j86	0.0	0.0
55579	j85	0.0	0.0
55580	j84	0.0	0.0
55581	j82	0.0	0.0002904443799012489
55582	j80	0.0	0.0
55583	jd-	0.0	9.681479330041631e-05
55584	j8)	0.0	0.0
55585	j7a	0.0	0.0
55586	j7_	0.0	0.00019362958660083262
55587	j7]	0.0	0.0
55588	j78	0.0	0.0
55589	j77	0.0	0.0
55590	j76	0.0	0.0
55591	j75	0.0	0.0
55592	j74	0.0	0.0
55593	j72	0.0	0.0
55594	j70	0.0	0.0
55595	j8q	0.0	0.0
55596	j9-	0.0	0.0
55597	j90	0.0	0.0
55598	j91	0.0	0.0
55599	j_[	0.0	9.681479330041631e-05
55600	j_9	0.0	0.00019362958660083262
55601	j_8	0.0	0.00019362958660083262
55602	j_6	0.0	0.00019362958660083262
55603	j_5	0.0	0.00019362958660083262
55604	j_4	0.0	0.00019362958660083262
55605	j_3	0.0	0.00019362958660083262
55606	j_0	0.0	9.681479330041631e-05
55607	j_+	0.0	0.0
55608	j_(	0.0	0.0
55609	j]_	0.0	0.0
55610	j;_	0.0	0.0
55611	j:_	0.0	0.0
55612	j9c	0.0	0.0
55613	j9a	0.0	0.0
55614	j9_	0.0	0.00019362958660083262
55615	j9]	0.0	0.0
55616	j99	0.0	0.0
55617	j98	0.0	0.0
55618	j97	0.0	0.0
55619	j96	0.0	0.0
55620	j95	0.0	0.0
55621	j93	0.0	0.0
55622	j7-	0.0	0.0
55623	j7)	0.0	0.0
55624	j6o	0.0	0.0
55625	j5-	0.0	0.0
55626	j4u	0.0	0.0
55627	j4f	0.0	0.0
55628	j4e	0.0	0.0
55629	j4_	0.0	0.00038725917320166524
55630	j4]	0.0	0.0
55631	j4;	0.0	0.0
55632	j49	0.0	9.681479330041631e-05
55633	j48	0.0	0.0
55634	j47	0.0	0.0
55635	j46	0.0	0.0
55636	j45	0.0	0.0
55637	j44	0.0	0.0
55638	j43	0.0	0.0
55639	j42	0.0	0.0
55640	j41	0.0	9.681479330041631e-05
55641	j40	0.0	0.0
55642	j4-	0.0	0.0
55643	j4)	0.0	0.0
55644	j3e	0.0	0.0
55645	j3d	0.0	0.0
55646	j3c	0.0	0.0
55647	j3a	0.0	9.681479330041631e-05
55648	j3_	0.0	0.0004840739665020815
55649	j5)	0.0	0.0
55650	j50	0.0	0.0
55651	j6h	0.0	0.0
55652	j51	0.0	0.0
55653	j6a	0.0	0.0
55654	j6_	0.0	0.0002904443799012489
55655	j6]	0.0	0.0
55656	j68	0.0	0.0
55657	j67	0.0	0.0
55658	j66	0.0	0.0
55659	j65	0.0	0.0
55660	j62	0.0	0.0
55661	j61	0.0	0.0
55662	j60	0.0	0.0
55663	j6/	0.0	0.0
55664	j6-	0.0	0.0
55665	j6)	0.0	0.0
55666	j5_	0.0	0.0002904443799012489
55667	j5]	0.0	0.0
55668	j59	0.0	0.0
55669	j58	0.0	0.0
55670	j57	0.0	0.0
55671	j56	0.0	0.0
55672	j55	0.0	0.0
55673	j54	0.0	0.0
55674	j53	0.0	0.0
55675	j52	0.0	0.0
55676	j_a	0.0	0.00019362958660083262
55677	j_b	0.0	0.0
55678	j_c	0.0	0.0002904443799012489
55679	jc0	0.0	0.0
55680	jbx	0.0	0.0
55681	jbw	0.0	0.0
55682	jbv	0.0	9.681479330041631e-05
55683	jbu	0.0	0.0
55684	jbt	0.0	0.0
55685	jbs	0.0	0.0
55686	jbr	0.0	0.0
55687	jbm	0.0	0.0
55688	jbh	0.0	0.0
55689	jbg	0.0	0.0
55690	jbc	0.0	0.0
55691	jba	0.0	0.0
55692	jb_	0.0	9.681479330041631e-05
55693	jb:	0.0	0.0
55694	jb9	0.0	0.0
55695	jb8	0.0	0.0
55696	jb7	0.0	0.0
55697	jb6	0.0	0.0
55698	jb5	0.0	0.0
55699	jb4	0.0	0.0
55700	jb3	0.0	0.0
55701	jb2	0.0	0.0
55702	jb1	0.0	0.0
55703	jc-	0.0	0.0
55704	jc1	0.0	9.681479330041631e-05
55705	jaz	0.0	0.0
55706	jc2	0.0	9.681479330041631e-05
55707	jcz	0.0	0.0
55708	jcy	0.0	0.0
55709	jcv	0.0	0.0
55710	jct	0.0	9.681479330041631e-05
55711	jcr	0.0	9.681479330041631e-05
55712	jcp	0.0	0.0
55713	jco	0.0	0.0
55714	jcn	0.0	0.0
55715	jcm	0.0	9.681479330041631e-05
55716	jcl	0.0	0.0
55717	jcj	0.0	0.0
55718	jci	0.0	0.0
55719	jcg	0.0	0.0
55720	jce	0.0	0.0
55721	jcc	0.0	0.0
55722	jcb	0.0	0.0
55723	jca	0.0	0.0
55724	jc_	0.0	0.0002904443799012489
55725	jc9	0.0	0.0
55726	jc6	0.0	0.00019362958660083262
55727	jc5	0.0	0.0
55728	jc4	0.0	0.0
55729	jc3	0.0	0.0
55730	jb-	0.0	0.0
55731	jax	0.0	9.681479330041631e-05
55732	j_d	0.0	0.0
55733	ja2	0.0	0.0
55734	ja0	0.0	0.0
55735	ja/	0.0	0.0
55736	ja-	0.0	0.0
55737	j_y	0.0	0.0
55738	j_x	0.0	0.0
55739	j_w	0.0	9.681479330041631e-05
55740	j_v	0.0	0.0
55741	j_u	0.0	9.681479330041631e-05
55742	j_t	0.0	0.0
55743	j_s	0.0	9.681479330041631e-05
55744	j_r	0.0	0.0
55745	j_p	0.0	0.0
55746	j_o	0.0	0.0
55747	j_n	0.0	9.681479330041631e-05
55748	j_m	0.0	0.0
55749	j_l	0.0	9.681479330041631e-05
55750	j_k	0.0	0.0
55751	j_j	0.0	0.0
55752	j_i	0.0	0.0
55753	j_h	0.0	9.681479330041631e-05
55754	j_g	0.0	0.0
55755	j_f	0.0	0.0008713331397037467
55756	j_e	0.0	0.0
55757	ja1	0.0	0.0
55758	ja3	0.0	0.0
55759	jaw	0.0	0.0
55760	ja4	0.0	0.0
55761	jav	0.0	0.0
55762	jat	0.0	0.0
55763	jas	0.0	0.0
55764	jar	0.0	0.0004840739665020815
55765	jap	0.0	0.0005808887598024978
55766	jao	0.0	0.0
55767	jan	0.0	0.0
55768	jam	0.0	0.0
55769	jal	0.0	0.0
55770	jak	0.0	0.00019362958660083262
55771	jaj	0.0	0.0
55772	jah	0.0	0.0
55773	jag	0.0	9.681479330041631e-05
55774	jae	0.0	9.681479330041631e-05
55775	jad	0.0	0.0
55776	jab	0.0	0.00019362958660083262
55777	jaa	0.0	9.681479330041631e-05
55778	ja_	0.0	0.00019362958660083262
55779	ja9	0.0	0.0
55780	ja8	0.0	0.0
55781	ja7	0.0	0.0
55782	ja6	0.0	0.0
55783	ja5	0.0	0.0
55784	khc	0.0	0.0
55785	khd	0.0	9.681479330041631e-05
55786	khe	0.0	0.00019362958660083262
55787	leg	0.0	0.0005808887598024978
55788	le 	0.0	0.0
55789	lez	0.0	0.0
55790	ley	0.0	0.0002904443799012489
55791	lew	0.0	9.681479330041631e-05
55792	leq	0.0	0.0
55793	lep	0.0	0.00019362958660083262
55794	leo	0.0	0.0017426662794074934
55795	lel	0.0	0.00019362958660083262
55796	lek	0.0	9.681479330041631e-05
55797	lei	0.0	0.0012585923129054119
55798	leh	0.0	0.0
55799	lee	0.0	0.0018394810727079098
55800	lcn	0.0	0.0
55801	leb	0.0	0.0005808887598024978
55802	lea	0.0	0.006292961564527059
55803	le;	0.0	0.0
55804	le:	0.0	0.0
55805	le9	0.0	0.0007745183464033305
55806	le8	0.0	0.0006777035531029141
55807	le7	0.0	0.0006777035531029141
55808	le6	0.0	0.0007745183464033305
55809	le5	0.0	0.0006777035531029141
55810	le4	0.0	0.000968147933004163
55811	le0	0.0	0.0
55812	le’	0.0	0.0
55813	lf)	0.0	9.681479330041631e-05
55814	lf+	0.0	0.0
55815	lf-	0.0	9.681479330041631e-05
55816	lfn	0.0	0.0
55817	lfm	0.0	0.0
55818	lfl	0.0	0.0
55819	lfj	0.0	0.0
55820	lfh	0.0	0.0
55821	lfg	0.0	0.0
55822	lff	0.0	0.0
55823	lfe	0.0	0.0
55824	lfd	0.0	9.681479330041631e-05
55825	lfb	0.0	0.0
55826	lfa	0.0	0.00038725917320166524
55827	lf_	0.0	0.0010649627263045794
55828	lf:	0.0	0.0
55829	lf9	0.0	9.681479330041631e-05
55830	lf8	0.0	9.681479330041631e-05
55831	lf7	0.0	9.681479330041631e-05
55832	lf6	0.0	0.00019362958660083262
55833	lf5	0.0	0.0002904443799012489
55834	lf4	0.0	0.0004840739665020815
55835	lf3	0.0	9.681479330041631e-05
55836	lf2	0.0	9.681479330041631e-05
55837	lf1	0.0	0.0002904443799012489
55838	lf0	0.0	0.0
55839	le/	0.0	0.0
55840	le-	0.0	0.00261399941911124
55841	le+	0.0	0.00019362958660083262
55842	ld:	0.0	0.0
55843	ld8	0.0	0.00019362958660083262
55844	ld7	0.0	9.681479330041631e-05
55845	ld6	0.0	9.681479330041631e-05
55846	ld5	0.0	9.681479330041631e-05
55847	ld4	0.0	9.681479330041631e-05
55848	ld3	0.0	9.681479330041631e-05
55849	ld2	0.0	9.681479330041631e-05
55850	ld1	0.0	0.00019362958660083262
55851	ld0	0.0	0.0
55852	ld/	0.0	0.0
55853	ld+	0.0	0.0
55854	ld)	0.0	9.681479330041631e-05
55855	ld(	0.0	0.0
